0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1247,0.02,28,1,0,1,12864,39794,9317,9791,12938,12470,1247.83,5,0,0,1,1,2,28.2,0
1248,0.1,20,1,1,1,23712,28251,1481,3545,6694,12480,1247.66,7,0,0,2,2,2,21,0
1253,0.66,22,0,1,1,7638,8331,4567,11613,12930,12530,1253.63,6,7638,2,1,2,1,28.6,0
1254,0.74,32,1,0,0,6905,12896,6541,5518,17208,12540,1253.94,1,6905,0,1,0,1,39.4,0
1259,0.99,32,1,1,1,6667,23204,3679,16607,2837,12590,1259.74,7,6667,0,2,2,2,41.9,0
1264,0.88,12,0,1,0,8502,8203,8489,16285,7939,12640,1263.34,2,8502,0,1,1,0,20.8,0
1265,0.82,22,0,1,0,5019,25895,245,6501,379,12650,1264.74,2,5019,2,1,1,0,30.2,0
1269,0.45,22,1,0,0,15772,15149,3868,5443,1562,12690,1268.89,1,0,2,1,0,1,26.5,0
1271,0.22,38,1,0,0,20786,19030,634,5964,12637,12710,1270.71,1,0,2,1,0,1,40.2,0
1273,0.02,38,1,0,1,15266,26716,5936,9180,16764,12730,1273.57,5,0,2,1,1,2,38.2,0
1275,0.26,8,0,0,0,5151,15148,2000,6612,3540,12750,1275.4,0,0,0,0,0,0,10.6,0
1276,0.37,34,1,1,1,7927,37173,5010,12227,7631,12760,1275.31,7,0,2,2,2,2,37.7,0
1277,0.48,14,1,1,1,22390,24591,5953,10983,1220,12770,1276.85,7,0,2,2,2,2,18.8,0
1292,0.72,16,1,0,1,9572,39840,5838,9477,9004,12920,1291.93,5,9572,0,1,1,2,23.2,0
1298,0.07,12,0,1,0,11703,31451,3501,6964,9907,12980,1298.81,2,0,0,1,1,0,12.7,0
1302,0.41,24,1,1,1,19373,3368,9090,3712,9422,13020,1301.48,7,0,0,2,2,2,28.1,0
1306,0.79,32,0,1,1,9407,37336,4481,10811,4766,13060,1305.69,6,9407,0,1,2,1,39.9,0
1321,0.39,34,0,0,1,15410,36714,2175,16182,14160,13210,1321.17,4,0,2,0,1,1,37.9,0
1327,0.33,22,0,1,0,11549,27343,5808,19476,60,13270,1326.04,2,0,2,1,1,0,25.3,0
1328,0.44,24,0,0,0,9849,11510,3477,12541,9474,13280,1328.49,0,0,0,0,0,0,28.4,0
1345,0.57,20,0,1,0,7365,5426,1635,6815,3952,13450,1344.62,2,7365,0,1,1,0,25.7,0
1346,0.47,26,1,1,1,11415,33420,9860,6080,12322,13460,1346.95,7,0,2,2,2,2,30.7,0
1350,0,0,0,1,1,22055,28251,9004,13992,6677,13500,1350.77,6,0,0,1,2,1,0,0
1351,0.12,24,1,1,1,6497,35112,6229,191,265,13510,1350.15,7,0,0,2,2,2,25.2,0
1352,0.24,26,0,0,0,8954,2004,691,5175,11580,13520,1352.79,0,0,2,0,0,0,28.4,0
1353,0.36,22,1,0,0,6459,13669,6384,12795,6410,13530,1353.08,1,0,2,1,0,1,25.6,0
1362,0.99,14,1,0,1,5412,30698,9774,1801,19494,13620,1362.23,5,5412,2,1,1,2,23.9,0
1367,0.87,18,0,1,1,5839,26281,6519,12660,3731,13670,1367.8,6,5839,2,1,2,1,26.7,0
1368,0.81,26,1,1,1,8080,4289,8109,6345,13408,13680,1367.65,7,8080,2,2,2,2,34.1,0
1378,0.28,8,1,1,1,11961,7691,9812,9295,7075,13780,1377.22,7,0,0,2,2,2,10.8,0
1383,0.78,24,1,0,1,7362,14787,4378,3990,3446,13830,1383.75,5,7362,0,1,1,2,31.8,0
1390,0.98,10,0,1,1,6311,10474,6208,5400,18946,13900,1389.23,6,6311,2,1,2,1,19.8,0
1398,0.41,28,0,1,1,11005,5402,7557,11133,3327,13980,1397.3,6,0,0,1,2,1,32.1,0
1399,0.29,18,0,0,0,17820,15348,3515,7251,8615,13990,1399.04,0,0,2,0,0,0,20.9,0
1400,0.17,4,0,1,1,24352,14674,8928,14050,3353,14000,1399.28,6,0,0,1,2,1,5.7,0
1401,0.05,24,1,1,1,5919,29566,1583,3798,3279,14010,1401.49,7,0,0,2,2,2,24.5,0
1403,0.19,2,1,0,1,22593,31364,8043,16091,14965,14030,1402.69,5,0,2,1,1,2,3.9,0
1404,0.31,12,1,0,0,7348,5355,7547,17130,19501,14040,1403.93,1,0,0,1,0,1,15.1,0
1408,0.72,12,1,0,1,5555,25962,8187,7636,11286,14080,1408.79,5,5555,0,1,1,2,19.2,0
1419,0.84,30,1,1,1,5937,29211,1963,6049,8220,14190,1418.22,7,5937,2,2,2,2,38.4,0
1423,0.48,34,1,1,1,23869,12566,3125,9797,16346,14230,1423.57,7,0,2,2,2,2,38.8,0
1424,0.37,22,1,0,1,14881,4113,2555,16383,9190,14240,1423.75,5,0,2,1,1,2,25.7,0
1425,0.26,28,1,0,1,18140,7955,362,1880,7640,14250,1425.55,5,0,0,1,1,2,30.6,0
1431,0.45,16,0,1,0,13222,11799,581,11572,14418,14310,1431.55,2,0,0,1,1,0,20.5,0
1449,0.45,32,0,0,1,15919,29888,1221,2239,1135,14490,1449.86,4,0,0,0,1,1,36.5,0
1451,0.22,38,1,1,1,24656,252,5065,5394,6676,14510,1451.21,7,0,2,2,2,2,40.2,0
1453,0.02,36,0,1,1,20547,26311,5986,5631,7310,14530,1453.69,6,0,0,1,2,1,36.2,0
1454,0.14,12,0,1,1,18212,15544,3182,6626,760,14540,1454,6,0,0,1,2,1,13.4,0
1464,0.98,22,1,0,1,5311,17038,5770,14217,4439,14640,1463.64,5,5311,2,1,1,2,31.8,0
1495,0.91,38,0,1,1,9887,16838,9731,7888,3315,14950,1495.25,6,9887,2,1,2,1,47.1,0
1502,0.28,20,0,0,1,7429,12300,9164,14519,4430,15020,1502.33,4,0,0,0,1,1,22.8,0
1505,0.09,40,0,1,0,21410,25420,6282,2814,1317,15050,1505.61,2,0,0,1,1,0,40.9,0
1514,0.93,4,1,1,1,7953,8345,3106,15309,1342,15140,1513.74,7,7953,0,2,2,2,13.3,0
1519,0.97,26,1,0,1,6820,28986,5504,15063,19652,15190,1518.06,5,6820,2,1,1,2,35.7,0
1529,0.12,38,1,1,1,17481,25505,1115,3055,9615,15290,1528.38,7,0,2,2,2,2,39.2,0
1530,0,30,0,1,0,10511,12052,4266,2186,19670,15300,1529.66,2,0,2,1,1,0,30,0
1532,0.24,18,1,1,1,10840,24416,2608,4341,4268,15320,1531.21,7,0,2,2,2,2,20.4,0
1534,0.47,38,1,1,1,24405,38642,4758,16270,2767,15340,1533.24,7,0,2,2,2,2,42.7,0
1537,0.75,28,1,1,1,7730,37440,442,8802,3834,15370,1537.88,7,7730,0,2,2,2,35.5,0
1541,0.97,18,1,0,1,6037,24102,9273,14062,4383,15410,1540.61,5,6037,2,1,1,2,27.7,0
1547,0.87,8,1,0,1,7095,10757,3816,12424,19766,15470,1547.32,5,7095,0,1,1,2,16.7,0
1552,0.44,8,1,1,1,17359,12573,5763,10619,13466,15520,1552.64,7,0,0,2,2,2,12.4,0
1556,0.03,20,1,0,1,17105,6853,2959,19064,3029,15560,1555.06,5,0,0,1,1,2,20.3,0
1559,0.39,14,1,1,1,12487,4199,3685,1802,14528,15590,1558.47,7,0,2,2,2,2,17.9,0
1578,0.41,38,0,1,1,23420,24505,6058,8498,12636,15780,1577.15,6,0,2,1,2,1,42.1,0
1580,0.17,0,0,0,1,11640,27776,4428,11099,3194,15800,1580.09,4,0,0,0,1,1,1.7,0
1581,0.05,10,0,1,0,17026,7833,6051,18145,16589,15810,1581.37,2,0,2,1,1,0,10.5,0
1583,0.19,6,1,1,1,23821,19028,7828,8233,4289,15830,1582.57,7,0,2,2,2,2,7.9,0
1586,0.53,32,1,0,1,9883,3709,1144,79,486,15860,1586.92,5,9883,0,1,1,2,37.3,0
1593,0.99,28,1,1,1,9447,4235,8974,945,10332,15930,1592.97,7,9447,0,2,2,2,37.9,0
1600,0.77,6,1,1,1,7969,14383,6250,11113,19688,16000,1599.53,7,7969,2,2,2,2,13.7,0
1603,0.48,12,0,1,0,8240,19172,5336,7557,6766,16030,1602.9,2,0,0,1,1,0,16.8,0
1604,0.37,14,1,0,1,19533,39767,55,15605,731,16040,1603.31,5,0,2,1,1,2,17.7,0
1607,0.02,28,1,1,1,21048,19697,5352,17769,8027,16070,1607.02,7,0,0,2,2,2,28.2,0
1614,0.74,30,1,1,1,7686,1364,7431,12057,18197,16140,1613.75,7,7686,2,2,2,2,37.4,0
1635,0.26,10,1,0,1,8744,6423,1138,5944,9795,16350,1634.9,5,0,2,1,1,2,12.6,0
1636,0.37,36,0,1,0,15609,15899,5551,9472,6602,16360,1635.09,2,0,0,1,1,0,39.7,0
1650,0.87,16,1,0,1,6267,14960,2350,4630,6728,16500,1650.78,5,6267,0,1,1,2,24.7,0
1654,0.53,12,1,0,1,8936,26425,7632,2313,12661,16540,1653.05,5,8936,0,1,1,2,17.3,0
1656,0.31,12,0,1,0,21003,12632,7932,12214,13909,16560,1655.75,2,0,0,1,1,0,15.1,0
1657,0.19,22,1,0,1,8017,12640,3355,2020,9413,16570,1657.32,5,0,2,1,1,2,23.9,0
1658,0.07,32,0,1,0,5283,23867,2852,16053,13512,16580,1658.35,2,0,0,1,1,0,32.7,0
1660,0.17,2,1,0,0,11742,24455,4107,19232,305,16600,1660.41,1,0,2,1,0,1,3.7,0
1662,0.41,14,0,0,1,15447,31513,8045,9817,1934,16620,1661.13,4,0,2,0,1,1,18.1,0
1681,0.39,38,0,1,0,24094,13438,7842,17114,15255,16810,1680.14,2,0,2,1,1,0,41.9,0
1686,0.21,20,0,0,0,17791,39819,4677,14026,18682,16860,1686.25,0,0,0,0,0,0,22.1,0
1687,0.33,40,0,1,1,7194,9668,2782,9653,8831,16870,1686.83,6,0,0,1,2,1,43.3,0
1691,0.73,16,1,1,1,9171,23518,9882,6738,19076,16910,1691.98,7,9171,0,2,2,2,23.3,0
1699,0.97,16,0,1,1,7079,8810,3985,3080,13718,16990,1699.52,6,7079,0,1,2,1,25.7,0
1706,0.47,38,1,0,0,22406,7737,5882,13904,17073,17060,1706.48,1,0,2,1,0,1,42.7,0
1707,0.36,22,1,0,1,15777,6789,4445,5986,3312,17070,1707.99,5,0,2,1,1,2,25.6,0
1709,0.12,24,0,1,1,7581,6649,1361,4705,12921,17090,1708.63,6,0,0,1,2,1,25.2,0
1710,0,34,1,1,1,13307,39945,3185,12163,10706,17100,1710.5,7,0,2,2,2,2,34,0
1713,0.36,32,0,0,0,6386,7559,3781,14024,5607,17130,1713.29,0,0,0,0,0,0,35.6,0
1714,0.47,18,0,1,1,22994,11556,2613,13441,9784,17140,1713.49,6,0,2,1,2,1,22.7,0
1734,0.21,4,1,0,1,21798,22182,859,1098,8169,17340,1733.34,5,0,0,1,1,2,6.1,0
1735,0.09,38,1,0,0,9517,33183,523,8009,3328,17350,1734.82,1,0,2,1,0,1,38.9,0
1736,0.03,36,0,0,0,9890,37207,3017,9991,4269,17360,1736.78,0,0,0,0,0,0,36.3,0
1748,1,6,1,0,0,5634,14036,7792,2900,11134,17480,1748.81,1,5634,2,1,0,1,16,0
1758,0.41,8,1,1,1,15449,9166,1142,4622,3715,17580,1758.77,7,0,0,2,2,2,12.1,0
1759,0.29,4,0,0,1,21310,39837,7395,1101,17603,17590,1759.98,4,0,0,0,1,1,6.9,0
1760,0.17,2,1,1,1,24818,24787,6640,3073,13562,17600,1760.48,7,0,2,2,2,2,3.7,0
1761,0.05,8,0,1,0,12957,10169,4155,14376,13828,17610,1761.81,2,0,0,1,1,0,8.5,0
1763,0.19,26,1,0,1,24847,27870,1043,17375,11870,17630,1762.87,5,0,2,1,1,2,27.9,0
1784,0.37,6,0,1,0,24530,10927,5092,11036,2864,17840,1783.61,2,0,2,1,1,0,9.7,0
1785,0.26,22,0,1,0,21445,37260,8589,7267,11404,17850,1784.59,2,0,2,1,1,0,24.6,0
1786,0.14,8,1,0,0,14892,25068,338,7831,9609,17860,1786.94,1,0,0,1,0,1,9.4,0
1787,0.02,6,1,0,1,10424,1901,436,4409,18413,17870,1787.12,5,0,2,1,1,2,6.2,0
1788,0.1,28,0,1,0,15269,29784,2247,13481,10963,17880,1788.11,2,0,0,1,1,0,29,0
1791,0.45,26,0,1,1,16449,19162,4661,5563,6850,17910,1791.55,6,0,2,1,2,1,30.5,0
1795,0.82,26,1,1,1,9040,36990,7905,7784,7948,17950,1794.61,7,9040,2,2,2,2,34.2,0
1802,0.97,36,1,0,1,5385,9273,633,8877,19446,18020,1801.33,5,5385,0,1,1,2,45.7,0
1804,0.88,2,0,1,1,5536,32571,520,8384,9395,18040,1804.38,6,5536,2,1,2,1,10.8,0
1810,0.34,20,1,0,0,21090,25663,6307,16241,15929,18100,1809.85,1,0,0,1,0,1,23.4,0
1814,0.14,24,0,0,1,20700,16402,6927,13452,3866,18140,1813.58,4,0,0,0,1,1,25.4,0
1815,0.26,4,1,1,1,24156,13469,6859,14851,4799,18150,1814.57,7,0,0,2,2,2,6.6,0
1819,0.68,24,0,1,1,7709,24333,3610,14660,4920,18190,1818.7,6,7709,0,1,2,1,30.8,0
1831,0.8,2,0,1,1,5878,20016,7571,13290,16873,18310,1830.27,6,5878,2,1,2,1,10,0
1833,0.63,30,0,1,0,7885,146,4085,5469,3011,18330,1833.48,2,7885,2,1,1,0,36.3,0
1835,0.42,6,0,0,1,16546,23137,4500,8872,7325,18350,1834.77,4,0,2,0,1,1,10.2,0
1837,0.19,8,1,0,1,14056,25465,7141,19684,19303,18370,1836.19,5,0,0,1,1,2,9.9,0
1839,0.05,12,0,0,1,14961,11581,1263,13066,8355,18390,1839.3,4,0,0,0,1,1,12.5,0
1850,0.98,32,1,0,1,6545,26099,6260,15027,319,18500,1849.43,5,6545,0,1,1,2,41.8,0
1861,0.39,18,1,1,1,5836,15626,7596,19887,3578,18610,1860.5,7,0,2,2,2,2,21.9,0
1867,0.33,34,0,1,1,15419,17861,3463,12826,18106,18670,1867.95,6,0,2,1,2,1,37.3,0
1875,0.97,32,0,1,1,9407,15957,6232,6670,17896,18750,1875.04,6,9407,0,1,2,1,41.7,0
1883,0.75,0,1,0,0,8027,7348,6307,10156,11254,18830,1883.13,1,8027,0,1,0,1,7.5,0
1885,0.57,22,1,1,1,5324,15971,3460,12832,12891,18850,1885.87,7,5324,2,2,2,2,27.7,0
1890,0,20,1,0,0,24805,21412,9171,10284,17640,18900,1889.79,1,0,0,1,0,1,20,0
1892,0.24,10,1,0,1,17987,8965,8153,3703,13861,18920,1892.89,5,0,2,1,1,2,12.4,0
1894,0.47,22,1,1,1,15171,10293,6816,7667,12819,18940,1894.56,7,0,2,2,2,2,26.7,0
1897,0.75,36,0,0,1,8708,7391,7186,1987,4878,18970,1897.54,4,8708,0,0,1,1,43.5,0
1912,0.44,2,1,0,1,21801,27919,8078,3782,10925,19120,1912.81,5,0,2,1,1,2,6.4,0
1913,0.33,14,1,0,1,12459,6069,3389,18180,18474,19130,1912.92,5,0,2,1,1,2,17.3,0
1914,0.21,20,0,1,1,18129,13081,9271,9608,16639,19140,1914.65,6,0,0,1,2,1,22.1,0
1915,0.09,28,1,0,1,13800,23688,9181,17625,16600,19150,1914.85,5,0,0,1,1,2,28.9,0
1917,0.16,24,1,1,1,8470,22755,8120,4003,18916,19170,1917.73,7,0,0,2,2,2,25.6,0
1920,0.5,6,1,0,0,9633,8105,7244,15601,19285,19200,1919.9,1,9633,2,1,0,1,11,0
1921,0.6,2,0,0,1,5348,12716,5886,3310,14077,19210,1920.79,4,5348,2,0,1,1,8,0
1935,0.71,8,0,0,1,7749,37975,1911,3127,15719,19350,1934.77,4,7749,0,0,1,1,15.1,0
1939,0.29,4,1,1,1,11274,37807,236,4358,13472,19390,1938.68,7,0,0,2,2,2,6.9,0
1941,0.05,24,1,0,0,19114,583,1627,10552,14744,19410,1940.5,1,0,0,1,0,1,24.5,0
1944,0.31,6,0,1,0,17911,28185,4914,167,15969,19440,1944.42,2,0,2,1,1,0,9.1,0
1950,0.87,14,1,1,1,6535,6506,9259,7883,18116,19500,1949.12,7,6535,2,2,2,2,22.7,0
1951,0.92,12,0,0,0,5654,30873,7790,73,11629,19510,1951.65,0,5654,0,0,0,0,21.2,0
1953,0.99,28,0,1,1,6298,17843,1245,13189,14924,19530,1952.46,6,6298,0,1,2,1,37.9,0
1964,0.37,36,1,0,0,24828,36112,6364,15338,19649,19640,1964.9,1,0,0,1,0,1,39.7,0
1965,0.26,26,0,1,1,13194,15424,8485,425,6168,19650,1964.65,6,0,2,1,2,1,28.6,0
1967,0.02,36,1,0,0,23060,14737,9778,14068,7651,19670,1967.45,1,0,0,1,0,1,36.2,0
1970,0.34,34,1,0,0,24730,2834,3280,12344,13011,19700,1969.84,1,0,2,1,0,1,37.4,0
1972,0.56,32,0,0,1,8261,16390,5550,2731,14470,19720,1971.46,4,8261,0,0,1,1,37.6,0
1990,0.34,36,1,0,0,21059,39799,2402,18747,7436,19900,1989.01,1,0,0,1,0,1,39.4,0
1992,0.1,2,1,0,1,17852,2469,6213,6983,17300,19920,1992.62,5,0,2,1,1,2,3,0
1994,0.14,22,1,1,1,24467,12342,5310,16526,15803,19940,1994.72,7,0,2,2,2,2,23.4,0
1995,0.26,24,1,0,0,12357,30065,1087,4399,17832,19950,1994.64,1,0,0,1,0,1,26.6,0
1998,0.59,8,0,0,1,7551,19102,5451,3013,12754,19980,1998.18,4,7551,0,0,1,1,13.9,0
2007,0.99,16,1,1,1,8279,15790,4731,2884,15974,20070,2007.46,7,8279,0,2,2,2,25.9,0
2015,0.42,6,1,0,1,23563,2735,1114,8803,17502,20150,2015.06,5,0,2,1,1,2,10.2,0
2017,0.19,6,1,0,1,6783,27573,7400,15593,5326,20170,2017.39,5,0,2,1,1,2,7.9,0
2020,0.17,6,0,0,0,7338,3274,2703,4866,16090,20200,2020.77,0,0,2,0,0,0,7.7,0
2021,0.29,8,0,1,1,5879,26875,2678,6429,19514,20210,2021.39,6,0,0,1,2,1,10.9,0
2022,0.41,8,1,0,1,18329,32569,6407,11702,13238,20220,2022.65,5,0,0,1,1,2,12.1,0
2041,0.39,34,0,1,1,5910,29528,8634,15720,15051,20410,2040.02,6,0,2,1,2,1,37.9,0
2043,0.16,10,0,0,0,19439,10603,4708,6377,5347,20430,2042.16,0,0,2,0,0,0,11.6,0
2047,0.33,30,1,0,1,20402,29964,9406,2347,3334,20470,2047.11,5,0,2,1,1,2,33.3,0
2048,0.44,16,0,1,0,5853,14713,2871,18770,498,20480,2048.04,2,0,0,1,1,0,20.4,0
2063,0.75,14,1,1,1,8242,21683,6387,11521,1247,20630,2062.43,7,8242,2,2,2,2,21.5,0
2066,0.47,24,0,0,1,22025,7667,2591,15722,2665,20660,2065.62,4,0,0,0,1,1,28.7,0
2067,0.36,2,1,1,1,23312,39726,1648,8373,17421,20670,2066.58,7,0,2,2,2,2,5.6,0
2071,0.12,32,0,1,1,5271,18279,134,7606,19373,20710,2071.25,6,0,0,1,2,1,33.2,0
2080,0.94,18,1,0,1,6380,23937,2558,8534,9494,20800,2080.98,5,6380,2,1,1,2,27.4,0
2096,0.03,16,0,1,0,15354,30061,1775,5432,3530,20960,2096.07,2,0,0,1,1,0,16.3,0
2099,0.39,20,1,1,1,6688,22802,2928,9060,14651,20990,2099.1,7,0,0,2,2,2,23.9,0
2124,0.31,40,1,1,1,11552,4591,6137,9719,5755,21240,2124.36,7,0,0,2,2,2,43.1,0
2125,0.42,24,0,1,1,9439,20954,3191,4198,13549,21250,2125.75,6,0,0,1,2,1,28.2,0
2131,0.92,18,0,1,1,7019,29035,9947,15494,2423,21310,2131.22,6,7019,2,1,2,1,27.2,0
2132,0.96,4,1,1,1,9343,1819,1810,9331,6225,21320,2132.32,7,9343,0,2,2,2,13.6,0
2137,0.95,8,1,1,1,6231,10134,4665,1951,16829,21370,2136.29,7,6231,0,2,2,2,17.5,0
2143,0.48,22,1,0,1,17136,5010,4534,8673,17882,21430,2143.99,5,0,2,1,1,2,26.8,0
2144,0.37,38,1,0,1,8001,24102,5330,19167,9931,21440,2143.35,5,0,2,1,1,2,41.7,0
2146,0.14,26,0,1,1,6198,19770,4690,1777,18709,21460,2146.87,6,0,2,1,2,1,27.4,0
2147,0.02,26,1,1,1,13387,8715,107,18746,17738,21470,2146.5,7,0,2,2,2,2,26.2,0
2148,0.1,30,1,0,0,5930,37869,8891,16189,16145,21480,2147.7,1,0,2,1,0,1,31,0
2149,0.22,8,0,0,1,17484,679,6340,18787,18987,21490,2148.78,4,0,0,0,1,1,10.2,0
2150,0.34,28,1,0,1,22609,33177,44,11769,15136,21500,2150.16,5,0,0,1,1,2,31.4,0
2153,0.66,28,0,1,1,9035,34593,3329,458,5081,21530,2153.09,6,9035,0,1,2,1,34.6,0
2161,0.99,8,0,1,0,7221,31424,5464,7690,4730,21610,2160.9,2,7221,0,1,1,0,17.9,0
2165,0.82,26,0,0,0,7685,3116,7753,12694,1687,21650,2165.66,0,7685,2,0,0,0,34.2,0
2173,0.02,0,1,0,0,8175,33055,2539,15096,12813,21730,2173.08,1,0,0,1,0,1,0.2,0
2175,0.26,28,1,1,1,16145,31746,2173,5150,3704,21750,2174.13,7,0,0,2,2,2,30.6,0
2176,0.37,38,0,1,1,11180,29770,3973,11338,18110,21760,2175.06,6,0,2,1,2,1,41.7,0
2193,0.63,26,0,0,0,7331,23623,8545,12304,4273,21930,2193.23,0,7331,2,0,0,0,32.3,0
2195,0.42,36,1,0,1,24445,3511,3612,13479,2229,21950,2195.65,5,0,0,1,1,2,40.2,0
2198,0.07,2,0,1,1,11776,15344,4934,5186,10872,21980,2198.33,6,0,2,1,2,1,2.7,0
2201,0.29,4,1,1,1,19209,672,1053,7510,17968,22010,2201.06,7,0,0,2,2,2,6.9,0
2202,0.41,2,1,0,0,12896,7406,8053,16073,3506,22020,2202.33,1,0,2,1,0,1,6.1,0
2212,1,30,1,0,0,9354,27552,6086,13769,16665,22120,2212.41,1,9354,2,1,0,1,40,0
2226,0.21,24,1,0,1,14488,1824,5237,12984,6211,22260,2226.55,5,0,0,1,1,2,26.1,0
2233,0.87,40,0,1,0,9748,23554,2331,12197,9511,22330,2232.45,2,9748,0,1,1,0,48.7,0
2236,0.99,6,1,1,1,7930,38038,5460,8449,8624,22360,2236.85,7,7930,2,2,2,2,15.9,0
2238,0.99,28,1,1,1,7682,31512,7721,15861,2113,22380,2237.41,7,7682,0,2,2,2,37.9,0
2245,0.57,2,0,0,1,6581,23489,111,1753,428,22450,2244.1,4,6581,2,0,1,1,7.7,0
2246,0.47,38,1,1,1,21737,37711,7936,10330,10842,22460,2246.77,7,0,2,2,2,2,42.7,0
2249,0.12,16,1,1,1,5862,18935,853,6379,15654,22490,2248.45,7,0,0,2,2,2,17.2,0
2254,0.47,32,0,1,1,11898,29386,5724,4477,9184,22540,2253.64,6,0,0,1,2,1,36.7,0
2263,1,30,0,1,1,5203,36668,3080,19412,10304,22630,2263.07,6,5203,2,1,2,1,40,0
2266,0.93,38,1,1,1,9288,34780,8942,12082,7504,22660,2265.66,7,9288,2,2,2,2,47.3,0
2268,0.81,26,0,0,1,8901,31246,6261,2786,3367,22680,2267.81,4,8901,2,0,1,1,34.1,0
2272,0.44,34,1,1,1,13447,24736,4822,2555,5188,22720,2272.71,7,0,2,2,2,2,38.4,0
2274,0.21,2,1,1,1,12017,39714,2711,3826,9992,22740,2274.53,7,0,2,2,2,2,4.1,0
2278,0.28,16,0,1,0,13457,35177,6165,15480,12764,22780,2278.44,2,0,0,1,1,0,18.8,0
2279,0.39,24,1,0,1,9455,3963,8163,9909,17959,22790,2279.57,5,0,0,1,1,2,27.9,0
2301,0.05,14,0,1,1,15468,38092,27,11006,16799,23010,2301.63,6,0,2,1,2,1,14.5,0
2303,0.19,24,1,1,1,19160,21690,5153,12800,4641,23030,2303.85,7,0,0,2,2,2,25.9,0
2304,0.31,14,1,0,1,18680,16897,8572,19237,4808,23040,2303.45,5,0,2,1,1,2,17.1,0
2305,0.42,26,0,0,1,24791,29822,737,14400,1520,23050,2305.02,4,0,2,0,1,1,30.2,0
2308,0.72,16,0,0,1,7468,4756,4933,18135,10395,23080,2308.9,4,7468,0,0,1,1,23.2,0
2311,0.92,32,0,0,0,9846,34195,7009,19931,16267,23110,2310.88,0,9846,0,0,0,0,41.2,0
2321,0.68,14,1,0,0,7056,28257,5431,4900,8874,23210,2320.91,1,7056,2,1,0,1,20.8,0
2323,0.48,12,0,1,1,8129,12228,114,14043,10187,23230,2323.86,6,0,0,1,2,1,16.8,0
2324,0.37,8,0,1,1,7191,11017,6695,14957,8793,23240,2324.32,6,0,0,1,2,1,11.7,0
2326,0.14,30,1,0,1,10013,26534,7911,6874,10850,23260,2325.48,5,0,2,1,1,2,31.4,0
2327,0.02,6,0,0,1,17130,24669,2486,4239,16252,23270,2326.92,4,0,2,0,1,1,6.2,0
2329,0.22,28,0,1,0,22365,34677,9023,41,6561,23290,2329.28,2,0,0,1,1,0,30.2,0
2330,0.34,4,1,0,1,18461,11192,8353,4261,4064,23300,2329.34,5,0,0,1,1,2,7.4,0
2331,0.45,18,1,0,1,20762,9714,4504,13638,11877,23310,2330.17,5,0,2,1,1,2,22.5,0
2344,0.88,2,1,1,1,6427,11934,8189,6749,3151,23440,2343.76,7,6427,2,2,2,2,10.8,0
2351,0.22,38,0,0,0,19544,1005,4833,17402,12810,23510,2351.36,0,0,2,0,0,0,40.2,0
2354,0.14,18,1,1,1,22820,7924,1514,6948,15950,23540,2353.24,7,0,2,2,2,2,19.4,0
2357,0.48,2,0,1,0,9246,30730,1080,4228,16838,23570,2356.87,2,0,2,1,1,0,6.8,0
2360,0.77,22,0,1,0,5907,33198,7630,2891,4543,23600,2360.37,2,5907,2,1,1,0,29.7,0
2372,0.72,4,1,0,0,7459,16422,1355,16846,17321,23720,2371.1,1,7459,0,1,0,1,11.2,0
2378,0.07,18,0,0,0,6744,28069,3215,4670,820,23780,2378.03,0,0,2,0,0,0,18.7,0
2384,0.62,12,1,1,1,8403,1656,1585,2802,16650,23840,2384.59,7,8403,0,2,2,2,18.2,0
2390,0.98,14,1,1,1,9191,35166,6062,7376,14319,23900,2389.69,7,9191,2,2,2,2,23.8,0
2399,0.6,36,0,1,1,7599,27105,3745,2872,9886,23990,2398.86,6,7599,0,1,2,1,42,0
2401,0.39,4,0,1,1,8149,19436,4771,5471,7795,24010,2400.17,6,0,0,1,2,1,7.9,0
2408,0.44,34,1,1,1,11960,22265,2195,4392,6732,24080,2408.42,7,0,2,2,2,2,38.4,0
2419,0.97,10,0,1,0,5870,34146,4877,1427,12133,24190,2419.71,2,5870,2,1,1,0,19.7,0
2425,0.57,12,1,1,1,9254,33147,6973,16646,18398,24250,2424.63,7,9254,0,2,2,2,17.7,0
2427,0.36,22,1,1,1,15336,36963,542,5196,11236,24270,2426.74,7,0,2,2,2,2,25.6,0
2432,0.24,26,0,1,0,21956,777,9134,5702,6324,24320,2431.92,2,0,2,1,1,0,28.4,0
2434,0.47,30,0,1,0,16702,37077,7472,6914,2426,24340,2434.36,2,0,2,1,1,0,34.7,0
2452,0.44,8,0,1,1,22635,36412,7086,17130,7137,24520,2451.15,6,0,0,1,2,1,12.4,0
2454,0.21,26,0,1,1,13199,5223,393,3070,9072,24540,2453.25,6,0,2,1,2,1,28.1,0
2455,0.09,6,0,1,0,14304,27387,6229,6841,1315,24550,2454.45,2,0,2,1,1,0,6.9,0
2456,0.03,14,1,0,1,17752,9807,9559,4776,6578,24560,2455.29,5,0,2,1,1,2,14.3,0
2469,1,38,1,0,1,8007,3591,2802,3098,19218,24690,2469.82,5,8007,2,1,1,2,48,0
2476,0.62,32,1,1,1,7369,7261,1073,7844,3649,24760,2476.8,7,7369,0,2,2,2,38.2,0
